Russia,  Population size (1-year)     Last modified: 18-Nov-2011, MPv5 (May07)

Year     Age      Female         Male        Total
1993-     42    1131702.00   1102070.00   2233772.00
1993-     43    1189246.00   1145008.00   2334254.00
1993-     44     988455.00    946495.00   1934950.00
1993-     45     974043.00    927098.00   1901141.00
1993-     46     889833.00    835900.00   1725733.00
1993-     47     541697.00    505949.00   1047646.00
1993-     48     421584.00    392662.00    814246.00
1993-     49     394053.00    359270.00    753323.00
1993-     50     611911.00    535375.00   1147286.00
1993-     51     969339.00    841870.00   1811209.00
1993-     52    1024163.00    886057.00   1910220.00
1993-     53    1167259.00    986507.00   2153766.00
1993-     54    1195616.00    997950.00   2193566.00
1993-     55    1195213.00   1002179.00   2197392.00
1993-     56    1005580.00    828274.00   1833854.00
1993-     57     888230.00    727505.00   1615735.00
1993-     58     723861.00    578815.00   1302676.00
1993-     59     725639.00    563036.00   1288675.00
1993-     60     904531.00    675998.00   1580529.00
1993-     61     884231.00    677959.00   1562190.00
1993-     62    1007694.00    724635.00   1732329.00
1993-     63    1020124.00    730374.00   1750498.00
1993-     64    1054046.00    716276.00   1770322.00
1993-     65    1008206.00    667731.00   1675937.00
1993-     66     981674.00    571249.00   1552923.00
1993-     67     899890.00    441390.00   1341280.00
1993-     68     853164.00    375291.00   1228455.00
1993-     69     753866.00    300849.00   1054715.00
1993-     70     630144.00    238733.00    868877.00
1993-     71     520245.00    209698.00    729943.00
1993-     72     466954.00    183425.00    650379.00
1993-     73     472293.00    180333.00    652626.00
1993-     74     467953.00    171710.00    639663.00
1993-     75     365533.00    132104.00    497637.00
1993-     76     376431.00    124986.00    501417.00
1993-     77     437368.00    141091.00    578459.00
1993-     78     516039.00    155757.00    671796.00
1993-     79     434254.00    134498.00    568752.00
1993-     80     417008.54    120106.92    537115.46
1993-     81     370120.75    102709.46    472830.21
1993-     82     323641.78     84945.47    408587.25
1993-     83     273895.64     68172.46    342068.09
1993-     84     229023.40     54961.95    283985.35
1993-     85     196483.99     44732.30    241216.29
1993-     86     160449.22     34617.80    195067.02
1993-     87     128736.85     26176.31    154913.16
1993-     88     104171.26     19889.62    124060.88
1993-     89      81858.10     14711.89     96570.00
1993-     90      61776.66     10249.18     72025.84
1993-     91      45736.96      7008.52     52745.48
1993-     92      35264.90      5248.18     40513.08
1993-     93      23762.36      3720.16     27482.52
1993-     94      14923.79      2333.27     17257.06
1993-     95      11276.44      1625.60     12902.05
1993-     96       8033.97      1224.16      9258.13
1993-     97       5989.19       876.78      6865.97
1993-     98       4391.81       593.37      4985.17
1993-     99       3187.32       423.87      3611.19
1993-    100       2340.64       309.16      2649.80
1993-    101       1484.57       197.86      1682.43
1993-    102        988.63       122.20      1110.83
1993-    103        613.52        73.31       686.83
1993-    104        391.65        48.57       440.22
1993-    105        240.28        30.41       270.69
1993-    106        132.76        17.14       149.91
1993-    107         78.14        10.24        88.38
1993-    108         45.84         5.83        51.68
1993-    109         26.32         3.37        29.69
1993-    110+        26.89         2.61        29.50
1993+      0     755860.00    798231.00   1554091.00
1993+      1     853025.00    895006.00   1748031.00
1993+      2     946055.00    994937.00   1940992.00
1993+      3    1022455.00   1072289.00   2094744.00
1993+      4    1123160.00   1168057.00   2291217.00
1993+      5    1195036.00   1243614.00   2438650.00
1993+      6    1204243.00   1249359.00   2453602.00
1993+      7    1156880.00   1199797.00   2356677.00
1993+      8    1175745.00   1218815.00   2394560.00
1993+      9    1207652.00   1248037.00   2455689.00
1993+     10    1135979.00   1175696.00   2311675.00
1993+     11    1084574.00   1117277.00   2201851.00
1993+     12    1083069.00   1115681.00   2198750.00
1993+     13    1059577.00   1093239.00   2152816.00
1993+     14    1059167.00   1089351.00   2148518.00
1993+     15    1041342.00   1070705.00   2112047.00
1993+     16    1052934.00   1082882.00   2135816.00
1993+     17    1027549.00   1053719.00   2081268.00
1993+     18    1007829.00   1028073.00   2035902.00
1993+     19     982215.00   1004846.00   1987061.00
1993+     20    1003030.00   1034661.00   2037691.00
1993+     21     956493.00   1014003.00   1970496.00
1993+     22     935022.00   1016692.00   1951714.00
1993+     23     883892.00    964516.00   1848408.00
1993+     24     889197.00    904971.00   1794168.00
1993+     25     901876.00    912574.00   1814450.00
1993+     26     949724.00    964479.00   1914203.00
1993+     27     969236.00    992882.00   1962118.00
1993+     28    1026540.00   1046476.00   2073016.00
1993+     29    1116988.00   1142211.00   2259199.00
1993+     30    1192298.00   1210140.00   2402438.00
1993+     31    1254209.00   1282010.00   2536219.00
1993+     32    1306725.00   1314980.00   2621705.00
1993+     33    1284854.00   1298052.00   2582906.00
1993+     34    1292778.00   1291996.00   2584774.00
1993+     35    1275238.00   1280412.00   2555650.00
1993+     36    1245318.00   1239287.00   2484605.00
1993+     37    1252701.00   1242808.00   2495509.00
1993+     38    1271180.00   1248776.00   2519956.00
1993+     39    1163485.00   1143762.00   2307247.00
1993+     40    1195794.00   1167932.00   2363726.00
1993+     41    1156852.00   1129777.00   2286629.00
1993+     42    1123780.00   1094227.00   2218007.00
1993+     43    1182057.00   1138345.00   2320402.00
1993+     44     982431.00    941122.00   1923553.00
1993+     45     968738.00    922077.00   1890815.00
1993+     46     885784.00    832242.00   1718026.00
1993+     47     539271.00    503724.00   1042995.00
1993+     48     418541.00    389994.00    808535.00
1993+     49     390667.00    356048.00    746715.00
1993+     50     606899.00    531072.00   1137971.00
1993+     51     964192.00    837561.00   1801753.00
1993+     52    1017415.00    880753.00   1898168.00
1993+     53    1160524.00    981218.00   2141742.00
1993+     54    1187912.00    992184.00   2180096.00
1993+     55    1187862.00    996431.00   2184293.00
1993+     56     998619.00    822805.00   1821424.00
1993+     57     881983.00    722467.00   1604450.00
1993+     58     718447.00    574036.00   1292483.00
1993+     59     720567.00    558678.00   1279245.00
1993+     60     898135.00    670813.00   1568948.00
1993+     61     879723.00    674200.00   1553923.00
1993+     62    1000926.00    719618.00   1720544.00
1993+     63    1014682.00    726031.00   1740713.00
1993+     64    1047666.00    711748.00   1759414.00
1993+     65    1003144.00    664114.00   1667258.00
1993+     66     976863.00    567972.00   1544835.00
1993+     67     895558.00    439121.00   1334679.00
1993+     68     849052.00    373083.00   1222135.00
1993+     69     750516.00    299107.00   1049623.00
1993+     70     626974.00    237180.00    864154.00
1993+     71     517979.00    208420.00    726399.00
1993+     72     463399.00    181823.00    645222.00
1993+     73     469864.00    179196.00    649060.00
1993+     74     465343.00    170540.00    635883.00
1993+     75     363302.00    131031.00    494333.00
1993+     76     374427.00    124076.00    498503.00
1993+     77     434852.00    140084.00    574936.00
1993+     78     513236.00    154600.00    667836.00
1993+     79     432159.00    133525.00    565684.00
1993+     80     414927.25    119123.17    534050.42
1993+     81     368562.51    102061.09    470623.60
1993+     82     321585.15     84000.59    405585.74
1993+     83     272240.02     67558.31    339798.33
1993+     84     227748.99     54434.25    282183.24
1993+     85     195502.89     44295.31    239798.20
1993+     86     159634.07     34280.94    193915.01
1993+     87     127685.37     25799.84    153485.21
1993+     88     103441.92     19630.97    123072.89
1993+     89      81170.62     14476.48     95647.10
1993+     90      61149.45     10052.15     71201.60
1993+     91      45198.67      6858.81     52057.48
1993+     92      34600.49      5097.10     39697.59
1993+     93      23385.16      3634.45     27019.61
1993+     94      14640.85      2253.38     16894.23
1993+     95      11076.85      1563.98     12640.83
1993+     96       7871.60      1161.47      9033.07
1993+     97       5805.10       817.30      6622.40
1993+     98       4223.73       542.66      4766.39
1993+     99       3049.70       387.57      3437.27
1993+    100       2164.26       277.23      2441.49
1993+    101       1372.70       177.42      1550.12
1993+    102        914.13       109.58      1023.71
1993+    103        567.29        65.74       633.03
1993+    104        362.14        43.55       405.69
1993+    105        222.17        27.27       249.44
1993+    106        122.76        15.37       138.13
1993+    107         72.25         9.18        81.43
1993+    108         42.39         5.23        47.62
1993+    109         24.34         3.02        27.36
1993+    110+        25.81         2.45        28.26
1994       0     661938.00    699048.00   1360986.00
1994       1     757949.00    799577.00   1557526.00
1994       2     855524.00    897066.00   1752590.00
1994       3     949776.00    998656.00   1948432.00
1994       4    1026016.00   1076579.00   2102595.00
1994       5    1127041.00   1172188.00   2299229.00
1994       6    1199504.00   1248447.00   2447951.00
1994       7    1208884.00   1254551.00   2463435.00
1994       8    1161068.00   1203483.00   2364551.00
1994       9    1180571.00   1224181.00   2404752.00
